Date,AAPL,MSFT,GOOGL
2020-06-04 00:00:00-04:00,79.11357879638672,177.97813415527344,70.71499633789062
2020-06-05 00:00:00-04:00,81.36680603027344,182.14248657226562,72.0009994506836
2020-06-08 00:00:00-04:00,81.84789276123047,183.27117919921875,72.4020004272461
2020-06-09 00:00:00-04:00,84.4324951171875,184.6722869873047,72.60399627685547
2020-06-10 00:00:00-04:00,86.60472869873047,191.52207946777344,73.23500061035156
2020-06-11 00:00:00-04:00,82.44679260253906,181.2376251220703,70.09500122070312
2020-06-12 00:00:00-04:00,83.15860748291016,182.6679229736328,70.64600372314453
2020-06-15 00:00:00-04:00,84.1870346069336,183.8354949951172,71.03700256347656
2020-06-16 00:00:00-04:00,86.41818237304688,188.34043884277344,72.32350158691406
2020-06-17 00:00:00-04:00,86.29792022705078,188.99232482910156,72.62699890136719
2020-06-18 00:00:00-04:00,86.332275390625,191.01614379882812,71.70600128173828
2020-06-19 00:00:00-04:00,85.83893585205078,189.87771606445312,71.23200225830078
2020-06-22 00:00:00-04:00,88.08478546142578,195.1513214111328,72.53299713134766
2020-06-23 00:00:00-04:00,89.96495056152344,196.45509338378906,73.1989974975586
2020-06-24 00:00:00-04:00,88.37686920166016,192.49505615234375,71.63500213623047
2020-06-25 00:00:00-04:00,89.55012512207031,194.92752075195312,72.05500030517578
2020-06-26 00:00:00-04:00,86.79863739013672,191.0258331298828,68.12699890136719
2020-06-29 00:00:00-04:00,88.79905700683594,193.078857421875,69.8584976196289
2020-06-30 00:00:00-04:00,89.5403060913086,198.01185607910156,70.90249633789062
2020-07-01 00:00:00-04:00,89.37095642089844,199.16970825195312,72.0999984741211
2020-07-02 00:00:00-04:00,89.37095642089844,200.6875457763672,73.49649810791016
2020-07-06 00:00:00-04:00,91.76164245605469,205.0076141357422,74.98249816894531
2020-07-07 00:00:00-04:00,91.47692108154297,202.62380981445312,74.49600219726562
2020-07-08 00:00:00-04:00,93.60742950439453,207.080078125,75.18000030517578
2020-07-09 00:00:00-04:00,94.00996398925781,208.52981567382812,75.93299865722656
2020-07-10 00:00:00-04:00,94.17440795898438,207.8973846435547,76.95050048828125
2020-07-13 00:00:00-04:00,93.73997497558594,201.4757080078125,75.61150360107422
2020-07-14 00:00:00-04:00,95.29121398925781,202.72109985351562,76.04299926757812
2020-07-15 00:00:00-04:00,95.94657135009766,202.4194793701172,75.84400177001953
2020-07-16 00:00:00-04:00,94.76596069335938,198.41079711914062,75.74600219726562
2020-07-17 00:00:00-04:00,94.57449340820312,197.3988800048828,75.84249877929688
2020-07-20 00:00:00-04:00,96.56756591796875,205.88331604003906,78.19200134277344
2020-07-21 00:00:00-04:00,95.2347640991211,203.11029052734375,77.7959976196289
2020-07-22 00:00:00-04:00,95.5022964477539,206.0292510986328,78.24250030517578
2020-07-23 00:00:00-04:00,91.15538024902344,197.06805419921875,75.8375015258789
2020-07-24 00:00:00-04:00,90.92958068847656,195.86158752441406,75.4104995727539
2020-07-27 00:00:00-04:00,93.08462524414062,198.34268188476562,76.47149658203125
2020-07-28 00:00:00-04:00,91.55546569824219,196.5621337890625,75.18250274658203
2020-07-29 00:00:00-04:00,93.31043243408203,198.54702758789062,76.17549896240234
2020-07-30 00:00:00-04:00,94.43949890136719,198.39132690429688,76.91850280761719
2020-07-31 00:00:00-04:00,104.32625579833984,199.4713592529297,74.39749908447266
2020-08-03 00:00:00-04:00,106.95501708984375,210.68980407714844,74.13800048828125
2020-08-04 00:00:00-04:00,107.66927337646484,207.52764892578125,73.66500091552734
2020-08-05 00:00:00-04:00,108.05953979492188,207.18710327148438,73.95449829101562
2020-08-06 00:00:00-04:00,111.82967376708984,210.50498962402344,75.24749755859375
2020-08-07 00:00:00-04:00,109.28713989257812,206.73951721191406,74.91850280761719
2020-08-10 00:00:00-04:00,110.8756103515625,202.62380981445312,74.84100341796875
2020-08-11 00:00:00-04:00,107.57817077636719,197.8853759765625,74.0270004272461
2020-08-12 00:00:00-04:00,111.1534652709961,203.5384063720703,75.36199951171875
2020-08-13 00:00:00-04:00,113.12061309814453,203.06166076660156,75.8324966430664
2020-08-14 00:00:00-04:00,113.01978302001953,203.25625610351562,75.23149871826172
2020-08-17 00:00:00-04:00,112.72471618652344,204.59893798828125,75.81199645996094
2020-08-18 00:00:00-04:00,113.66403198242188,205.77627563476562,77.78900146484375
2020-08-19 00:00:00-04:00,113.80664825439453,204.52786254882812,77.23049926757812
2020-08-20 00:00:00-04:00,116.33197784423828,209.28750610351562,78.8125
2020-08-21 00:00:00-04:00,122.32684326171875,207.76596069335938,78.77850341796875
2020-08-24 00:00:00-04:00,123.78990936279297,208.41944885253906,79.25749969482422
2020-08-25 00:00:00-04:00,122.77436065673828,211.13087463378906,80.2925033569336
2020-08-26 00:00:00-04:00,124.44396209716797,215.69544982910156,82.20649719238281
2020-08-27 00:00:00-04:00,122.9563217163086,220.99151611328125,81.4260025024414
2020-08-28 00:00:00-04:00,122.75714111328125,223.26400756835938,81.97149658203125
2020-08-31 00:00:00-04:00,126.92011260986328,219.9674072265625,81.47650146484375
2020-09-01 00:00:00-04:00,131.97569274902344,221.66452026367188,82.75399780273438
2020-09-02 00:00:00-04:00,129.24134826660156,225.93643188476562,85.86949920654297
2020-09-03 00:00:00-04:00,118.89418029785156,211.94041442871094,81.47550201416016
2020-09-04 00:00:00-04:00,118.97284698486328,208.9656524658203,79.06050109863281
2020-09-08 00:00:00-04:00,110.96658325195312,197.66148376464844,76.18000030517578
2020-09-09 00:00:00-04:00,115.39265441894531,206.07862854003906,77.36150360107422
2020-09-10 00:00:00-04:00,111.62556457519531,200.30462646484375,76.30249786376953
2020-09-11 00:00:00-04:00,110.16006469726562,198.9976806640625,75.78800201416016
2020-09-14 00:00:00-04:00,113.46487426757812,200.3436737060547,75.44149780273438
2020-09-15 00:00:00-04:00,113.64189147949219,203.63055419921875,76.75599670410156
2020-09-16 00:00:00-04:00,110.28791809082031,199.9925537109375,75.60449981689453
2020-09-17 00:00:00-04:00,108.5273208618164,197.90533447265625,74.35199737548828
2020-09-18 00:00:00-04:00,105.0848159790039,195.44749450683594,72.55449676513672
2020-09-21 00:00:00-04:00,108.2716064453125,197.54443359375,71.50700378417969
2020-09-22 00:00:00-04:00,109.97318267822266,202.3040771484375,72.99099731445312
2020-09-23 00:00:00-04:00,105.36022186279297,195.64259338378906,70.46949768066406
2020-09-24 00:00:00-04:00,106.44215393066406,198.17843627929688,71.14299774169922
2020-09-25 00:00:00-04:00,110.43544006347656,202.69422912597656,71.9530029296875
2020-09-28 00:00:00-04:00,113.07142639160156,204.27427673339844,72.93299865722656
2020-09-29 00:00:00-04:00,112.21571350097656,202.14804077148438,73.3010025024414
2020-09-30 00:00:00-04:00,113.90745544433594,205.14231872558594,73.27999877929688
2020-10-01 00:00:00-04:00,114.8713607788086,207.2197723388672,74.3949966430664
2020-10-02 00:00:00-04:00,111.1633071899414,201.1044158935547,72.77999877929688
2020-10-05 00:00:00-04:00,114.58613586425781,205.19105529785156,74.1415023803711
2020-10-06 00:00:00-04:00,111.30099487304688,200.83131408691406,72.5510025024414
2020-10-07 00:00:00-04:00,113.18944549560547,204.65464782714844,72.95700073242188
2020-10-08 00:00:00-04:00,113.08126068115234,205.38616943359375,74.17150115966797
2020-10-09 00:00:00-04:00,115.04840087890625,210.4871368408203,75.52249908447266
2020-10-12 00:00:00-04:00,122.35633850097656,215.9392852783203,78.22949981689453
2020-10-13 00:00:00-04:00,119.11054992675781,217.36326599121094,78.35350036621094
2020-10-14 00:00:00-04:00,119.19908905029297,215.41256713867188,78.1719970703125
2020-10-15 00:00:00-04:00,118.72696685791016,214.2421875,77.77349853515625
2020-10-16 00:00:00-04:00,117.06472778320312,214.2421875,78.38500213623047
2020-10-19 00:00:00-04:00,114.0746841430664,208.93637084960938,76.49749755859375
2020-10-20 00:00:00-04:00,115.57954406738281,209.3557586669922,77.55400085449219
2020-10-21 00:00:00-04:00,114.9500503540039,209.50204467773438,79.29949951171875
2020-10-22 00:00:00-04:00,113.84844207763672,209.58982849121094,80.33300018310547
2020-10-23 00:00:00-04:00,113.15011596679688,210.89678955078125,81.64900207519531
2020-10-26 00:00:00-04:00,113.15995788574219,204.89846801757812,79.2145004272461
2020-10-27 00:00:00-04:00,114.68448638916016,207.99029541015625,79.94400024414062
2020-10-28 00:00:00-04:00,109.37317657470703,197.68099975585938,75.54000091552734
2020-10-29 00:00:00-04:00,113.4255142211914,199.67068481445312,77.84400177001953
2020-10-30 00:00:00-04:00,107.0716323852539,197.47618103027344,80.80549621582031
2020-11-02 00:00:00-05:00,106.98312377929688,197.33961486816406,81.21600341796875
2020-11-03 00:00:00-05:00,108.62567138671875,201.33851623535156,82.28299713134766
2020-11-04 00:00:00-05:00,113.06158447265625,211.05288696289062,87.2925033569336
2020-11-05 00:00:00-05:00,117.07456970214844,217.78265380859375,88.125
2020-11-06 00:00:00-05:00,116.94155883789062,218.20205688476562,87.98650360107422
2020-11-09 00:00:00-05:00,114.60646057128906,213.0034942626953,88.07099914550781
2020-11-10 00:00:00-05:00,114.26162719726562,205.8055419921875,86.88600158691406
2020-11-11 00:00:00-05:00,117.72978210449219,211.20892333984375,87.36150360107422
2020-11-12 00:00:00-05:00,117.45390319824219,210.12628173828125,87.14099884033203
2020-11-13 00:00:00-05:00,117.50316619873047,211.16990661621094,88.61299896240234
2020-11-16 00:00:00-05:00,118.52783966064453,211.87210083007812,88.70149993896484
2020-11-17 00:00:00-05:00,117.63123321533203,209.17047119140625,88.08300018310547
2020-11-18 00:00:00-05:00,116.29127502441406,206.41278076171875,87.03199768066406
2020-11-19 00:00:00-05:00,116.89228820800781,207.72317504882812,87.92849731445312
2020-11-20 00:00:00-05:00,115.61143493652344,205.73805236816406,86.81900024414062
2020-11-23 00:00:00-05:00,112.1728515625,205.4642333984375,86.37799835205078
2020-11-24 00:00:00-05:00,113.47340393066406,209.13134765625,88.19499969482422
2020-11-25 00:00:00-05:00,114.32074737548828,209.14114379882812,88.20649719238281
2020-11-27 00:00:00-05:00,114.87247467041016,210.47103881835938,89.35099792480469
2020-11-30 00:00:00-05:00,117.29625701904297,209.3367156982422,87.72000122070312
2020-12-01 00:00:00-05:00,120.91218566894531,211.4293975830078,89.76799774169922
2020-12-02 00:00:00-05:00,121.26688385009766,210.6079559326172,91.24849700927734
2020-12-03 00:00:00-05:00,121.12895202636719,209.50296020507812,91.09200286865234
2020-12-04 00:00:00-05:00,120.4490966796875,209.6202850341797,91.18800354003906
2020-12-07 00:00:00-05:00,121.92700958251953,209.55181884765625,90.85150146484375
2020-12-08 00:00:00-05:00,122.5477294921875,211.23379516601562,90.56649780273438
2020-12-09 00:00:00-05:00,119.98603057861328,207.11688232421875,88.89299774169922
2020-12-10 00:00:00-05:00,121.42452239990234,205.86520385742188,88.38249969482422
2020-12-11 00:00:00-05:00,120.60676574707031,208.54458618164062,88.73999786376953
2020-12-14 00:00:00-05:00,119.98603057861328,209.4637908935547,87.61299896240234
2020-12-15 00:00:00-05:00,125.99616241455078,209.3953857421875,88.05400085449219
2020-12-16 00:00:00-05:00,125.92720031738281,214.4314727783203,87.8594970703125
2020-12-17 00:00:00-05:00,126.8040771484375,214.5684051513672,87.02549743652344
2020-12-18 00:00:00-05:00,124.79415893554688,213.75674438476562,86.31099700927734
2020-12-21 00:00:00-05:00,126.34101867675781,217.66831970214844,86.72799682617188
2020-12-22 00:00:00-05:00,129.93727111816406,218.98846435546875,86.01100158691406
2020-12-23 00:00:00-05:00,129.0308074951172,216.1330108642578,86.4114990234375
2020-12-24 00:00:00-05:00,130.02589416503906,217.82476806640625,86.70800018310547
2020-12-28 00:00:00-05:00,134.67640686035156,219.98590087890625,88.697998046875
2020-12-29 00:00:00-05:00,132.88319396972656,219.1938018798828,87.88800048828125
2020-12-30 00:00:00-05:00,131.75015258789062,216.7784423828125,86.8125
2020-12-31 00:00:00-05:00,130.73532104492188,217.50204467773438,87.63200378417969
2021-01-04 00:00:00-05:00,127.50363159179688,212.8766632080078,86.30650329589844
2021-01-05 00:00:00-05:00,129.08006286621094,213.08200073242188,87.00250244140625
2021-01-06 00:00:00-05:00,124.73503875732422,207.55691528320312,86.14399719238281
2021-01-07 00:00:00-05:00,128.99139404296875,213.46336364746094,88.71700286865234
2021-01-08 00:00:00-05:00,130.10475158691406,214.7639923095703,89.8915023803711
2021-01-11 00:00:00-05:00,127.07996368408203,212.68106079101562,87.81449890136719
2021-01-12 00:00:00-05:00,126.90264129638672,210.17767333984375,86.87149810791016
2021-01-13 00:00:00-05:00,128.96180725097656,211.55648803710938,87.36250305175781
2021-01-14 00:00:00-05:00,127.0110092163086,208.30992126464844,86.5459976196289
2021-01-15 00:00:00-05:00,125.26708221435547,207.9480743408203,86.38099670410156
2021-01-19 00:00:00-05:00,125.94690704345703,211.65426635742188,89.22350311279297
2021-01-20 00:00:00-05:00,130.0850067138672,219.37962341308594,94.00350189208984
2021-01-21 00:00:00-05:00,134.85374450683594,219.9956817626953,94.2074966430664
2021-01-22 00:00:00-05:00,137.0213623046875,220.95401000976562,94.62799835205078
2021-01-25 00:00:00-05:00,140.8146209716797,224.4548797607422,94.71399688720703
2021-01-26 00:00:00-05:00,141.0511016845703,227.19296264648438,95.39749908447266
2021-01-27 00:00:00-05:00,139.96726989746094,227.7503204345703,90.9469985961914
2021-01-28 00:00:00-05:00,135.07049560546875,233.6470184326172,92.66000366210938
2021-01-29 00:00:00-05:00,130.0160675048828,226.83111572265625,91.36799621582031
2021-02-01 00:00:00-05:00,132.16397094726562,234.35110473632812,94.65350341796875
2021-02-02 00:00:00-05:00,133.00144958496094,234.2141876220703,95.95600128173828
2021-02-03 00:00:00-05:00,131.96690368652344,237.6270294189453,102.94400024414062
2021-02-04 00:00:00-05:00,135.3660888671875,236.65892028808594,102.68150329589844
2021-02-05 00:00:00-05:00,134.94671630859375,236.84471130371094,104.44149780273438
2021-02-08 00:00:00-05:00,135.0947265625,237.10874938964844,104.22599792480469
2021-02-09 00:00:00-05:00,134.20664978027344,238.3800048828125,103.76950073242188
2021-02-10 00:00:00-05:00,133.59487915039062,237.45098876953125,104.3239974975586
2021-02-11 00:00:00-05:00,133.3383331298828,239.08407592773438,104.4375
2021-02-12 00:00:00-05:00,133.57513427734375,239.57301330566406,104.75150299072266
2021-02-16 00:00:00-05:00,131.4240264892578,238.3115234375,105.53500366210938
2021-02-17 00:00:00-05:00,129.10519409179688,239.35047912597656,105.93099975585938
2021-02-18 00:00:00-05:00,127.9902114868164,238.94862365722656,105.29049682617188
2021-02-19 00:00:00-05:00,128.14804077148438,236.1846466064453,104.44049835205078
2021-02-22 00:00:00-05:00,124.32937622070312,229.8529052734375,102.71299743652344
2021-02-23 00:00:00-05:00,124.19124603271484,228.63755798339844,103.00599670410156
2021-02-24 00:00:00-05:00,123.68800354003906,229.89210510253906,104.19049835205078
